source,"source_file","publish_date","ingested_at",address,"product_description",postcode,"product_price","brand_description","trading_name",location,"site_features"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","7060 Great Eastern Hwy","Brand Diesel","6,073","225.9",Caltex,"Caltex Mundaring",MUNDARING,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","7060 Great Eastern Hwy","98 RON","6,073","205.9",Caltex,"Caltex Mundaring",MUNDARING,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","170 Murdoch Dr",ULP,"6,150","179.9",Caltex,"Caltex Murdoch",MURDOCH,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","170 Murdoch Dr","Brand Diesel","6,150","229.9",Caltex,"Caltex Murdoch",MURDOCH,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","6043 Forrest Hwy",ULP,"6,220","185.9",Caltex,"Caltex Myalup",MYALUP,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","6043 Forrest Hwy",PULP,"6,220","201.9",Caltex,"Caltex Myalup",MYALUP,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Cnr Rockingham Rd & Lee Rd",Diesel,"6,165","216.9",Caltex,"Caltex Naval Base","NAVAL BASE","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Cnr Rockingham Rd & Lee Rd",LPG,"6,165","135.5",Caltex,"Caltex Naval Base","NAVAL BASE","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","2056 Wanneroo Rd",PULP,"6,031","191.9",Caltex,"Caltex Neerabup",NEERABUP,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","2056 Wanneroo Rd","98 RON","6,031","201.9",Caltex,"Caltex Neerabup",NEERABUP,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","8 Main St",ULP,"6,017","177.9",Caltex,"Caltex Osborne Park","OSBORNE PARK","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","8 Main St",PULP,"6,017","193.9",Caltex,"Caltex Osborne Park","OSBORNE PARK","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","8 Main St","98 RON","6,017","203.9",Caltex,"Caltex Osborne Park","OSBORNE PARK","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","60 Meares Ave","Brand Diesel","6,167","229.9",Caltex,"Caltex Parmelia","KWINANA TOWN CENTRE","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","204 Shiraz Bvd",ULP,"6,065","177.9",Caltex,"Caltex Pearsall",PEARSALL,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","204 Shiraz Bvd",PULP,"6,065","193.9",Caltex,"Caltex Pearsall",PEARSALL,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","204 Shiraz Bvd","Brand Diesel","6,065","219.9",Caltex,"Caltex Pearsall",PEARSALL,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","7 Maritana St","Brand Diesel","6,430","235.9",Caltex,"Caltex Piccadilly",PICCADILLY,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1 Altitude Ave",PULP,"6,721","228.9",Caltex,"Caltex South Hedland","PORT HEDLAND","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1 Brady St",ULP,"6,065","177.9",Caltex,"Caltex Wangara",WANGARA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1 Brady St","Brand Diesel","6,065","219.9",Caltex,"Caltex Wangara",WANGARA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1 Brady St","98 RON","6,065","203.9",Caltex,"Caltex Wangara",WANGARA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","649-651 Safety Bay Rd",PULP,"6,169","195.9",Caltex,"Caltex Warnbro",WARNBRO,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","604 Welshpool Rd East","Brand Diesel","6,107","223.9",Caltex,"Caltex Wattle Grove","WATTLE GROVE","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","23 Kewdale Rd",ULP,"6,106","179.9",Caltex,"Caltex Welshpool",WELSHPOOL,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","3381 Great Eastern Hwy","98 RON","6,558","205.9",Caltex,"Caltex Wooroloo",WOOROLOO,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","398 Hector St","Brand Diesel","6,060","226.9",Caltex,"Caltex Yokine",YOKINE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","398 Hector St","98 RON","6,060","205.9",Caltex,"Caltex Yokine",YOKINE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","57 Goldfields Rd","98 RON","6,450","215.9",BP,"Castletown Service Station",CASTLETOWN,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","2 Seville St","98 RON","6,511",255,Liberty,"Cervantes Service Station",CERVANTES,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","3 Bandicoot Dr",Diesel,"6,743","247.5","CGL Fuel","CGL Fuel",KUNUNURRA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","12 Bald Island Rd",ULP,"6,328","201.5",Independent,"Cheynes Beach Caravan Park",CHEYNES,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","570 Rosedale Rd",Diesel,"6,556",249,Independent,"Chidlow Growers Mart Liquor Store",CHIDLOW,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","14755 South Western Hwy",ULP,"6,229","177.9",Phoenix,"Condello's Liquor Waterloo","PICTON EAST","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","14755 South Western Hwy",Diesel,"6,229","209.6",Phoenix,"Condello's Liquor Waterloo","PICTON EAST","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","45 Banksia Dr",ULP,"6,701","230.8",Ampol,"Coral Bay Fuel","CORAL BAY","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","45 Banksia Dr",Diesel,"6,701","271.8",Ampol,"Coral Bay Fuel","CORAL BAY","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","137 Market St",ULP,"6,167","166.7",Costco,"Costco Casuarina",CASUARINA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","137 Market St","Brand Diesel","6,167","208.7",Costco,"Costco Casuarina",CASUARINA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","137 Market St","98 RON","6,167","184.7",Costco,"Costco Casuarina",CASUARINA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","142 Dunreath Dr","98 RON","6,105","184.7",Costco,"Costco Perth Airport","PERTH AIRPORT","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","24 Maitland Rd",Diesel,"6,630","229.9",BP,"Crudeli's Auto Repairs",MULLEWA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Cygnet Bay Rd",ULP,"6,725","252.5",Independent,"Cygnet Bay","DAMPIER PENINSULA","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1230 Rosa Brook Rd",ULP,"6,285",203,Independent,"Darnell's General Store","ROSA BROOK","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1230 Rosa Brook Rd",Diesel,"6,285",256,Independent,"Darnell's General Store","ROSA BROOK","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","8222 South Western Hwy",Diesel,"6,215","218.9",Independent,"De Rosa's Highway Motors",WAROONA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Lot 297 Broome-Cape Leveque Rd",ULP,"6,725","284.3",Independent,"Djarindjin Roadhouse","DAMPIER PENINSULA","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Lot 297 Broome-Cape Leveque Rd",Diesel,"6,725",295,Independent,"Djarindjin Roadhouse","DAMPIER PENINSULA","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","13 Station St","Brand Diesel","6,411",329,Liberty,"Doodlakine Store",DOODLAKINE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Lot 815 Great Northern Hwy",Diesel,"6,743",269,Independent,"Doon Doon Roadhouse",DURACK,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","8 Goldfields Rd",PULP,"6,461","229.9",Independent,"Dowerin Roadhouse",DOWERIN,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","8 Goldfields Rd",Diesel,"6,461","229.9",Independent,"Dowerin Roadhouse",DOWERIN,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Lot 303 Absolon St",ULP,"6,350","205.9",Independent,"Dumbleyung Roadhouse Cafe and Restaurant",DUMBLEYUNG,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","7 Clementson St",Diesel,"6,725","246.5",Shell,"Dunning's Broome",BROOME,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","30 McDaniel Rd",Diesel,"6,725","244.5","Dunning's","Dunning's Broome Depot",MINYIRR,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","5066 Great Northern Hwy",Diesel,"6,084","223.5",Shell,"Dunning's Chittering",CHITTERING,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","2-4 Forward St","98 RON","6,460","213.9",Shell,"Dunning's Goomalling",GOOMALLING,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","520 Robinson St",Diesel,"6,701","259.5","Dunning's","Dunning's KCD Fuels",KINGSFORD,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","5 Margerison St","98 RON","6,258","207.5","Dunning's","Dunning's Manjimup",MANJIMUP,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","21 Willis St",Diesel,"6,753","266.5",Shell,"Dunning's Newman",NEWMAN,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","38 Peel Tce",ULP,"6,401","185.5",Shell,"Dunning's Northam",NORTHAM,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Lot 847 Great Eastern Hwy",ULP,"6,426","196.9",Shell,"Dunning's Southern Cross","SOUTHERN CROSS","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Lot 847 Great Eastern Hwy",Diesel,"6,426","229.9",Shell,"Dunning's Southern Cross","SOUTHERN CROSS","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","28 Stirling Tce","98 RON","6,566","213.9",Shell,"Dunning's Toodyay Junction",TOODYAY,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","143 Stirling Tce",ULP,"6,566","193.9",Shell,"Dunning's Toodyay Roadhouse",TOODYAY,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","143 Stirling Tce",Diesel,"6,566","229.9",Shell,"Dunning's Toodyay Roadhouse",TOODYAY,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","6 Tailings Elb",Diesel,"6,721","249.5",Shell,"Dunning's Wedgefield",WEDGEFIELD,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","48 McLarty St",Diesel,"6,213","239.7",BP,"Dwellingup BP",DWELLINGUP,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Cnr Mansbridge St & Agnew Rd",Diesel,"6,437","279.9",Eagle,"Eagle Leinster",LEINSTER,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","11 Shorehaven Bvd",ULP,"6,038","173.9","EG Ampol","EG Ampol Alkimos",ALKIMOS,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Cnr Grand Ent & The Promenade",ULP,"6,233","179.9","EG Ampol","EG Ampol Australind",AUSTRALIND,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","317 Millhouse Rd",PULP,"6,069","190.9","EG Ampol","EG Ampol Aveley",AVELEY,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","317 Millhouse Rd","98 RON","6,069","200.9","EG Ampol","EG Ampol Aveley",AVELEY,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","5 Hamelin Dr",PULP,"6,066","192.9","EG Ampol","EG Ampol Ballajura",BALLAJURA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","133 Ghost Gum Bvd",ULP,"6,031","175.9","EG Ampol","EG Ampol Banksia Grove","BANKSIA GROVE","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","3 Marvel Ent",ULP,"6,055","175.9","EG Ampol","EG Ampol Brabham",BRABHAM,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","3 Marvel Ent",PULP,"6,055","190.9","EG Ampol","EG Ampol Brabham",BRABHAM,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","3 Marvel Ent","Brand Diesel","6,055","229.9","EG Ampol","EG Ampol Brabham",BRABHAM,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","15 Sarah Cl",ULP,"6,155","175.9","EG Ampol","EG Ampol Canning Vale","CANNING VALE","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","15 Sarah Cl",PULP,"6,155","190.9","EG Ampol","EG Ampol Canning Vale","CANNING VALE","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","90 Robinson St","Brand Diesel","6,701","259.9","EG Ampol","EG Ampol Carnarvon",CARNARVON,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","372 Grand Prom",ULP,"6,059","175.9","EG Ampol","EG Ampol Dianella",DIANELLA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","2 Recreation Dr",PULP,"6,232","191.9","EG Ampol","EG Ampol Eaton",EATON,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","11 Main St","98 RON","6,069","200.9","EG Ampol","EG Ampol Ellenbrook",ELLENBROOK,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","651 Old Coast Rd","98 RON","6,210","202.9","EG Ampol","EG Ampol Falcon",FALCON,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","59 Cathedral Ave",PULP,"6,530","193.9","EG Ampol","EG Ampol Geraldton",GERALDTON,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","207 Burslem Dr","98 RON","6,109","196.9","EG Ampol","EG Ampol Maddington West",MADDINGTON,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","10-12 Magenta Tce",ULP,"6,210","177.9","EG Ampol","EG Ampol Mandurah",MANDURAH,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","10-12 Magenta Tce","98 RON","6,210","200.9","EG Ampol","EG Ampol Mandurah",MANDURAH,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","330 Pinjarra Rd",ULP,"6,210","175.9","EG Ampol","EG Ampol Mandurah Forum",MANDURAH,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","89 Mottram St",PULP,"6,258","198.9","EG Ampol","EG Ampol Manjimup",MANJIMUP,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","53 Yirrigan Dr","Brand Diesel","6,061","223.9","EG Ampol","EG Ampol Mirrabooka",MIRRABOOKA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","53 Yirrigan Dr","98 RON","6,061","196.9","EG Ampol","EG Ampol Mirrabooka",MIRRABOOKA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","86 Wellington St",PULP,"6,401","194.9","EG Ampol","EG Ampol Northam",NORTHAM,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","86 Wellington St","Brand Diesel","6,401","227.9","EG Ampol","EG Ampol Northam",NORTHAM,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","401 Scarborough Beach Rd","98 RON","6,017","200.9","EG Ampol","EG Ampol Osborne Park","OSBORNE PARK","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","12 Saltaire Way",PULP,"6,172","192.9","EG Ampol","EG Ampol Port Kennedy","PORT KENNEDY","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","12 Saltaire Way","Brand Diesel","6,172","219.9","EG Ampol","EG Ampol Port Kennedy","PORT KENNEDY","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","12 Saltaire Way","98 RON","6,172","200.9","EG Ampol","EG Ampol Port Kennedy","PORT KENNEDY","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","219 Hampton Rd",ULP,"6,162","177.9","EG Ampol","EG Ampol South Fremantle","SOUTH FREMANTLE","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","752 North Lake Rd",ULP,"6,164","171.9","EG Ampol","EG Ampol South Lake","SOUTH LAKE","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","752 North Lake Rd","Brand Diesel","6,164","221.9","EG Ampol","EG Ampol South Lake","SOUTH LAKE","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","466 Warton Rd",PULP,"6,110","190.9","EG Ampol","EG Ampol Southern River","SOUTHERN RIVER","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","466 Warton Rd","Brand Diesel","6,110","225.9","EG Ampol","EG Ampol Southern River","SOUTHERN RIVER","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","470 Whitfords Ave",ULP,"6,025","175.9","EG Ampol","EG Ampol Whitfords",HILLARYS,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1309 Lower Denmark Rd",Diesel,"6,330","229.9",Puma,"Elleker General Store",ELLEKER,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1 Johnson St",ULP,"6,518","194.9",Ampol,"Eneabba Roadhouse",ENEABBA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","23 Ingram St",PULP,"6,707","232.8",Shell,"Exmouth Ningaloo Fuels","NORTH WEST CAPE","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","54 Cumberland Rd",PULP,"6,058","179.9","FastFuel 24/7","FastFuel 24/7",FORRESTFIELD,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","54 Cumberland Rd",Diesel,"6,058","196.9","FastFuel 24/7","FastFuel 24/7",FORRESTFIELD,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Lot 277 Great Northern Hwy",ULP,"6,765","212.8",Independent,"Fitzroy River Lodge","FITZROY CROSSING","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","6 Frankland-Cranbrook Rd",ULP,"6,396",210,Independent,"Frankland River General Store","FRANKLAND RIVER","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","104 Brookman St",Diesel,"6,430","228.9",Eagle,"Fuel & Fly Kalgoorlie",KALGOORLIE,"(blank)"
